0.0097 1650.5470
0.0153 1590.1260
0.0208 1419.7410
0.0263 1256.2950
0.0319 1154.3070
0.0374 993.4522
0.0429 874.6105
0.0485 751.8555
0.0540 648.4180
0.0595 555.0331
0.0651 439.5971
0.0706 403.2719
0.0761 346.6517
0.0817 336.2933
0.0872 278.7422
0.0927 247.9760
0.0983 228.3425
0.1038 197.7876
0.1093 203.8383
0.1149 180.4106
0.1204 164.5896
0.1259 154.6173
0.1315 148.0168
0.1370 134.5960
0.1425 106.7618
0.1481 127.0686
0.1536 115.7855
0.1591 96.2065
0.1647 101.4523
0.1702 92.3675
0.1757 78.4950
0.1813 73.9328
0.1868 92.8947
0.1923 70.2245
0.1979 71.7676
0.2034 70.0202
0.2089 69.1807
